"SQ_CANDIDATO";"DS_URL";"NR_ORDEM";"DT_GERACAO";"HH_GERACAO"
"210002539787";"HTTPS://WWW.FACEBOOK.COM/LEIDINARAMARQUES";"";"21/09/2026";"12:30:47"
"210002537539";"https://www.alequiscoletivo.com.br";"";"21/09/2026";"12:30:47"
"210002539788";"HTTPS://WWW.INSTAGRAM.COM/CRISCARDOSO632?IGSH=MTRNNTUYBHJVA2FMNQ==";"";"21/09/2026";"12:30:47"
"210002539789";"HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=61566034430580&LOCALE=PT_BR";"";"21/09/2026";"12:30:47"
"210002534030";"HTTPS://TR.EE/SXX97JXIOQ";"";"21/09/2026";"12:30:47"
"210002534040";"HTTPS://WWW.INSTAGRAM.COM/MULHERAR_RS?IGSH=MXBKNG";"";"21/09/2026";"12:30:47"
"210002534009";"HTTPS://WWW.TIKTOK.COM/@HELEN.CABRAL13";"";"21/09/2026";"12:30:47"
"210002534023";"HTTPS://WWW.FACEBOOK.COM/SHARE/1FF8CDQUQG/";"";"21/09/2026";"12:30:47"
"210002534029";"HTTPS://WWW.TIKTOK.COM/@GIOVANICULAU";"";"21/09/2026";"12:30:47"
"210002534018";"WWW.TIKTOK.COM/@CLEONICEBACK";"";"21/09/2026";"12:30:47"
"210002539818";"HTTPS://WWW.FACEBOOK.COM/SHARE/1GFRW5RDMZ/?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002539777";"HTTPS://WWW.DRTHIAGODUARTE.COM.BR/";"";"21/09/2026";"12:30:47"
"210002539777";"HTTPS://WWW.FACEBOOK.COM/DRTHIAGODUARTE/";"";"21/09/2026";"12:30:47"
"210002539777";"HTTPS://WWW.YOUTUBE.COM/CHANNEL/UCQO-ECEXBIKDGVFMRHXXAWW/FEATURED?VIEW_AS=SUBSCR";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.THREADS.COM/@GERSONBURMANN";"";"21/09/2026";"12:30:47"
"210002533928";"HTTPS://WWW.INSTAGRAM.COM/JULIANAVINSKOSKI?IGSH=MWX4EXR0EMPSBJZ5EG==";"";"21/09/2026";"12:30:47"
"210002533929";"https://www.facebook.com/PedroSteinPSOL";"";"21/09/2026";"12:30:47"
"210002533935";"HTTPS://WWW.FACEBOOK.COM/FABY.GOMES.71";"";"21/09/2026";"12:30:47"
"210002533940";"HTTPS://WWW.FACEBOOK.COM/ALICEPSOL";"";"21/09/2026";"12:30:47"
"210002539781";"HTTPS://WWW.INSTAGRAM.COM/DOUTORALVAROMEIRA?IGSH=MTYYNZD4ZZM4EMP2CG==";"";"21/09/2026";"12:30:47"
"210002537548";"HTTPS://WWW.INSTAGRAM.COM/VALDECIRZONIN/";"";"21/09/2026";"12:30:47"
"210002539811";"HTTPS://WWW.INSTAGRAM.COM/GGCONCURSOS";"";"21/09/2026";"12:30:47"
"210002534003";"HTTPS://X.COM/EUNATASHAPOA";"";"21/09/2026";"12:30:47"
"210002534023";"HTTPS://X.COM/MARINACALLEGA13";"";"21/09/2026";"12:30:47"
"210002534014";"HTTPS://X.COM/BRUNNOMATTOSPT";"";"21/09/2026";"12:30:47"
"210002534015";"HTTPS://WWW.INSTAGRAM.COM/NELSONGRASSELLI/";"";"21/09/2026";"12:30:47"
"210002534015";"HTTPS://WWW.FACEBOOK.COM/NELSON.GRASSELLI.2025";"";"21/09/2026";"12:30:47"
"210002534018";"HTTPS://WWW.FACEBOOK.COM/CLEONICE.BACK.3";"";"21/09/2026";"12:30:47"
"210002539822";"HTTPS://WWW.INSTAGRAM.COM/PDTAXEPOARS/";"";"21/09/2026";"12:30:47"
"210002534039";"HTTPS://X.COM/STELAFARIAS";"";"21/09/2026";"12:30:47"
"210002539777";"HTTPS://WWW.FACEBOOK.COM/THIAGO.DUARTE.3194524";"";"21/09/2026";"12:30:47"
"210002537537";"HTTPS://WWW.TIKTOK.COM/@BRUNARODRIGUES.40?_R=1&_T=ZS-98CEPEEVY8O";"";"21/09/2026";"12:30:47"
"210002544838";"https://www.instagram.com/pstugravatai/";"";"21/09/2026";"12:30:47"
"210002539782";"HTTPS://WWW.INSTAGRAM.COM/ANDREDUARTE002?IGSH=YTJQAMVNAM9LA3L0&UTM_SOURCE=QR";"";"21/09/2026";"12:30:47"
"210002537533";"https://www.facebook.com/vinicius.bondan";"";"21/09/2026";"12:30:47"
"210002539789";"HTTPS://WWW.INSTAGRAM.COM/POLI_MARTINAZZO?IGSH=B2ZWY3FMZWRREJM4";"";"21/09/2026";"12:30:47"
"210002539792";"HTTPS://WWW.INSTAGRAM.COM/KURZVIEIRA/";"";"21/09/2026";"12:30:47"
"210002539796";"WWW.REPORTERPASSARINHO.COM.BR";"";"21/09/2026";"12:30:47"
"210002534026";"HTTPS://WWW.TIKTOK.COM/@DOUGLAS.BUTZKE0?_R=1&_T=ZS-97UXGBCYHF7";"";"21/09/2026";"12:30:47"
"210002534027";"https://www.instagram.com/claudiaazevedo.rs";"";"21/09/2026";"12:30:47"
"210002534030";"https://www.facebook.com/humbertosaiadamatrix";"";"21/09/2026";"12:30:47"
"210002534049";"HTTPS://WWW.FACEBOOK.COM/SHARE/1DJA7RTFVP/";"";"21/09/2026";"12:30:47"
"210002534013";"HTTPS://WWW.TIKTOK.COM/@ALEXANDREBUBLITZ13?_R=1&_T=ZS-981JKI4WOL3";"";"21/09/2026";"12:30:47"
"210002534047";"HTTPS://WWW.INSTAGRAM.COM/MARINAABERNARDES?IGSH=M29IBHB3MGUYCMM0";"";"21/09/2026";"12:30:47"
"210002534047";"HTTPS://VER.MARINABERNARDES.COM/";"";"21/09/2026";"12:30:47"
"210002539785";"HTTPS://WWW.FACEBOOK.COM/VEREADORA.EVANIA";"";"21/09/2026";"12:30:47"
"210002539807";"HTTPS://WWW.FACEBOOK.COM/URUGUAIANAVIVEURUGUAIANAVIVA.VIVA/";"";"21/09/2026";"12:30:47"
"210002539813";"HTTPS://WWW.FACEBOOK.COM/VLADIA.FREITAS.DE.OLIVEIRA.II?RDID=5O4Q3PM66F4W9U1A&SHA";"";"21/09/2026";"12:30:47"
"210002539814";"HTTPS://WWW.TIKTOK.COM/@GABRIELAORTTIZ_?_R=1&_T=ZS-98RMZBOWBJ3";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.FACEBOOK.COM/BURMANN.GERSON";"";"21/09/2026";"12:30:47"
"210002537534";"https://www.youtube.com/@CesarBrisolara";"";"21/09/2026";"12:30:47"
"210002537545";"https://www.facebook.com/joaopedrogrill/";"";"21/09/2026";"12:30:47"
"210002537529";"@GERALDOBSILVEIRA";"";"21/09/2026";"12:30:47"
"210002537533";"https://www.tiktok.com/@vbondan";"";"21/09/2026";"12:30:47"
"210002539795";"HTTPS://WWW.INSTAGRAM.COM/DANRLEI_MASSENA?IGSH=MTCZOHJ3MZU0MMZKMQ%3D%3D&UTM_SOUR";"";"21/09/2026";"12:30:47"
"210002539797";"HTTPS://WWW.INSTAGRAM.COM/MUCHALECARLOS?IGSH=MWTWNWHHDMEYYJA3ZQ%3D%3D";"";"21/09/2026";"12:30:47"
"210002539805";"HTTPS://WWW.YOUTUBE.COM/@TIAGOCADO";"";"21/09/2026";"12:30:47"
"210002534033";"HTTPS://BIT.LY/SOMOSMARIAEUNICE";"";"21/09/2026";"12:30:47"
"210002534052";"HTTPS://WWW.TIKTOK.COM/@PEDROCAMPOSRS";"";"21/09/2026";"12:30:47"
"210002534028";"HTTPS://WWW.INSTAGRAM.COM/VEREADOR_PAULOORELHA?IGSH=MTZHM3DQDNOZDXR4ZA==";"";"21/09/2026";"12:30:47"
"210002539808";"HTTPS://WWW.INSTAGRAM.COM/POMPEODEMATTOS_/";"";"21/09/2026";"12:30:47"
"210002534014";"HTTPS://WWW.FACEBOOK.COM/SHARE/1CD8N1VEDZ/";"";"21/09/2026";"12:30:47"
"210002534018";"WWW.X.COM/CLEONICEBACK1";"";"21/09/2026";"12:30:47"
"210002534012";"HTTPS://WWW.FLICKR.COM/PHOTOS/MIGUELROSSETTO/";"";"21/09/2026";"12:30:47"
"210002534019";"WWW.THREADS.COM/@SIGAPEPEVARGAS?HL=PT-BR";"";"21/09/2026";"12:30:47"
"210002539800";"HTTPS://WWW.FACEBOOK.COM/SHARE/1ER3HSNBPV/";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.FACEBOOK.COM/GERSON.BURMANN.1";"";"21/09/2026";"12:30:47"
"210002533945";"HTTPS://WWW.FACEBOOK.COM/SHARE/1CJXA29V2K/";"";"21/09/2026";"12:30:47"
"210002537545";"https://www.facebook.com/joaopedro.sls";"";"21/09/2026";"12:30:47"
"210002537545";"https://wa.me/5551989316707";"";"21/09/2026";"12:30:47"
"210002537545";"https://youtube.com/@joaopedrogrill8229";"";"21/09/2026";"12:30:47"
"210002533940";"TIKTOK.COM/@ALICE_PSOL";"";"21/09/2026";"12:30:47"
"210002537538";"HTTPS://WWW.INSTAGRAM/@PAULODTPINHEIROMACHADO";"";"21/09/2026";"12:30:47"
"210002537548";"HTTPS://WWW.FACEBOOK.COM/VALDECIR.ZONIN";"";"21/09/2026";"12:30:47"
"210002539798";"HTTPS://WWW.INSTAGRAM.COM/DIEGOPICUCHA/";"";"21/09/2026";"12:30:47"
"210002534024";"HTTPS://WWW.INSTAGRAM.COM/LUCIANEDAVILA2/";"";"21/09/2026";"12:30:47"
"210002534033";"WA.ME/555182115193";"";"21/09/2026";"12:30:47"
"210002534042";"HTTPS://X.COM/PROFESSORARITA_?S=11";"";"21/09/2026";"12:30:47"
"210002534042";"HTTPS://WWW.THREADS.COM/@PROFESSORARITAPT?IGSHID=NTC4MTIWNJQ2YQ==";"";"21/09/2026";"12:30:47"
"210002534003";"HTTPS://WWW.FACEBOOK.COM/NATASHADEFERREIRA/?LOCALE=PT_BR";"";"21/09/2026";"12:30:47"
"210002534003";"HTTPS://WWW.YOUTUBE.COM/@EUNATASHAPOA";"";"21/09/2026";"12:30:47"
"210002534029";"HTTPS://X.COM/GIOVANICULAU";"";"21/09/2026";"12:30:47"
"210002539813";"HTTPS://WWW.INSTAGRAM.COM/VLADIAFREITASDEOLIVEIRA?IGSH=EXL6DGFKNHQ5OTFT";"";"21/09/2026";"12:30:47"
"210002534007";"HTTPS://WWW.INSTAGRAM.COM/MANECOHASSEN?IGSH=OTI2BZZXEGJ6AZJZ";"";"21/09/2026";"12:30:47"
"210002534019";"HTTPS://WA.ME/+5554999653313";"";"21/09/2026";"12:30:47"
"210002534019";"FACEBOOK.COM/SIGAPEPEVARGAS";"";"21/09/2026";"12:30:47"
"210002539777";"HTTPS://WWW.DRTHIAGODUARTE.COM.BR/";"";"21/09/2026";"12:30:47"
"210002533927";"FACEBOOK CLAUDIA ORESTES BRUM";"";"21/09/2026";"12:30:47"
"210002533941";"HTTPS://WWW.INSTAGRAM.COM/ADV.FABIANOBENITES?UTM_SOURCE=QR&IGSH=AWC1EHRSNGNLZW83";"";"21/09/2026";"12:30:47"
"210002533931";"HTTPS://X.COM/KARENSANTOSPOA";"";"21/09/2026";"12:30:47"
"210002533940";"X.COM/ALICE_PSOL";"";"21/09/2026";"12:30:47"
"210002533390";"HTTPS://WWW.INSTAGRAM.COM/EVERALDO.UP";"";"21/09/2026";"12:30:47"
"210002544838";"https://www.facebook.com/profile.php?id=61590297986496";"";"21/09/2026";"12:30:47"
"210002537530";"ANDRÉ OLIVEIRA";"";"21/09/2026";"12:30:47"
"210002537547";"@JANINEBORGESSOARES";"";"21/09/2026";"12:30:47"
"210002534026";"HTTPS://X.COM/DOUGJBUTZKE";"";"21/09/2026";"12:30:47"
"210002534026";"HTTPS://WWW.INSTAGRAM.COM/DOUGBUTZKE?IGSH=BDA2ZMHZYJF0D3P5";"";"21/09/2026";"12:30:47"
"210002534033";"WWW.TIKTOK.COM/@SOUMARIAEUNICE";"";"21/09/2026";"12:30:47"
"210002534034";"HTTPS://WWW.INSTAGRAM.COM/LELINHOLOPES?IGSH=MJZVEM9LY2LTZHK5";"";"21/09/2026";"12:30:47"
"210002534046";"HTTPS://WWW.INSTAGRAM.COM/LEODACOSTAS/";"";"21/09/2026";"12:30:47"
"210002539819";"HTTPS://WWW.FACEBOOK.COM/LUIZCUOZZOLEMOS/";"";"21/09/2026";"12:30:47"
"210002534007";"HTTPS://WWW.FACEBOOK.COM/SHARE/19BCIVY7VY/";"";"21/09/2026";"12:30:47"
"210002534007";"HTTPS://WWW.TIKTOK.COM/@MANECOHASSEN?_R=1&_T=ZS-986VRK61A0K";"";"21/09/2026";"12:30:47"
"210002539814";"HTTPS://WWW.AMAREMUDARASCOISASRS.COM.BR/VENHA-SOMAR-COM-A-GENTE/";"";"21/09/2026";"12:30:47"
"210002539818";"HTTPS://WWW.FACEBOOK.COM/SHARE/1JMPWQSFTL/?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002539820";"HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=61561341407324&RDID=LOGO8EVKXQFQJ3IH&SHA";"";"21/09/2026";"12:30:47"
"210002534012";"MIGUELROSSETTO.COM.BR";"";"21/09/2026";"12:30:47"
"210002534020";"HTTPS://WWW.FACEBOOK.COM/HALLEY.LINODESOUZA";"";"21/09/2026";"12:30:47"
"210002534020";"HTTPS://WWW.FACEBOOK.COM/DEPUTADOHALLEY/";"";"21/09/2026";"12:30:47"
"210002534020";"HTTPS://WWW.YOUTUBE.COM/@DEPUTADOHALLEY";"";"21/09/2026";"12:30:47"
"210002534036";"HTTPS://X.COM/ADAOPRETTOFILHO";"";"21/09/2026";"12:30:47"
"210002533928";"HTTPS://WWW.FACEBOOK.COM/SHARE/17WLXZNVLM/";"";"21/09/2026";"12:30:47"
"210002533932";"HTTPS://WWW.INSTAGRAM.COM/ROGERIO.CHIMANSKI/";"";"21/09/2026";"12:30:47"
"210002537534";"https://www.facebook.com/cesinhaOfficial";"";"21/09/2026";"12:30:47"
"210002533931";"HTTPS://WWW.INSTAGRAM.COM/KARENSANTOSPOA/";"";"21/09/2026";"12:30:47"
"210002537526";"https://www.instagram.com/andressa.cristiane0800";"";"21/09/2026";"12:30:47"
"210002537533";"@VBONDAN";"";"21/09/2026";"12:30:47"
"210002537539";"https://www.facebook.com/alequis.lopespinto/";"";"21/09/2026";"12:30:47"
"210002537543";"HTTPS://WWW.FACEBOOK.COM/SHARE/1KS1TVHAVU/";"";"21/09/2026";"12:30:47"
"210002537547";"HTTPS://WWW.FACEBOOK.COM/JANINE.BORGESSOARES";"";"21/09/2026";"12:30:47"
"210002539795";"HTTPS://WWW.FACEBOOK.COM/DAA.MASSENA/";"";"21/09/2026";"12:30:47"
"210002539798";"HTTPS://DIEGOPICUCHA.COM.BR/";"";"21/09/2026";"12:30:47"
"210002539802";"HTTPS://WWW.FACEBOOK.COM/PATROA.BORGES?MIBEXTID=WWXIFR&RDID=ZDSXF0LKZB95DKRS&SHA";"";"21/09/2026";"12:30:47"
"210002539811";"HTTPS://WWW.FACEBOOK.COM/GIULIANO.TAMAGNO?LOCALE=PT_BR";"";"21/09/2026";"12:30:47"
"210002534045";"HTTPS://WWW.INSTAGRAM.COM/PROFESSORAHELENIR?IGSH=CXIXADRWDXP0ETV6&UTM_SOURCE=QR";"";"21/09/2026";"12:30:47"
"210002534048";"HTTPS://WWW.INSTAGRAM.COM/007AMORTE/";"";"21/09/2026";"12:30:47"
"210002534003";"HTTPS://WWW.NATASHAFERREIRA.COM.BR";"";"21/09/2026";"12:30:47"
"210002534013";"http://www.alexandrebublitz.com.br/";"";"21/09/2026";"12:30:47"
"210002534034";"HTTPS://WWW.FACEBOOK.COM/LELINHOLOPESOFICIAL?MIBEXTID=WWXIFR&MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002534038";"HTTPS://WWW.TIKTOK.COM/@SOFIACAVEDONOFICIAL?LANG=PT-BR";"";"21/09/2026";"12:30:47"
"210002534043";"HTTPS://X.COM/LEONELRADDE?S=11";"";"21/09/2026";"12:30:47"
"210002534050";"HTTPS://WWW.FACEBOOK.COM/DEPJEFERSON";"";"21/09/2026";"12:30:47"
"210002539777";"HTTPS://WWW.FACEBOOK.COM/THIAGO.DUARTE.3150807";"";"21/09/2026";"12:30:47"
"210002533932";"HTTPS://WWW.YOUTUBE.COM/@CHIMANSKIRS";"";"21/09/2026";"12:30:47"
"210002533943";"HTTPS://WWW.FACEBOOK.COM/SHARE/1GD6PKNOD3/";"";"21/09/2026";"12:30:47"
"210002537544";"@AMARAL_ELNEGRITO";"";"21/09/2026";"12:30:47"
"210002537545";"https://www.instagram.com/tamojuntojoao?igsh=MXd5NDhtNWRnMjN1ZA==";"";"21/09/2026";"12:30:47"
"210002533930";"HTTPS://WWW.FACEBOOK.COM/FEMIRANDAPSOL";"";"21/09/2026";"12:30:47"
"210002544838";"@PATRICIAPEIXE02";"";"21/09/2026";"12:30:47"
"210002537542";"HTTPS://WWW.FACEBOOK.COM/SHARE/1E2XQJHMBH/";"";"21/09/2026";"12:30:47"
"210002539802";"HTTPS://WWW.INSTAGRAM.COM/MARCIACRISTINABORGESDASILVA?IGSH=NHNWANLHDTVLMJRX";"";"21/09/2026";"12:30:47"
"210002539806";"HTTPS://WWW.FACEBOOK.COM/LUCIANO.ORSI.";"";"21/09/2026";"12:30:47"
"210002534026";"HTTPS://WWW.THREADS.COM/@DOUGBUTZKE";"";"21/09/2026";"12:30:47"
"210002534042";"HTTPS://WWW.TIKTOK.COM/@PROFESSORARITAPT?_R=1&_T=ZS-986LT3MGXFL";"";"21/09/2026";"12:30:47"
"210002534046";"HTTPS://WWW.TIKTOK.COM/@LEODACOSTAS";"";"21/09/2026";"12:30:47"
"210002539785";"HTTPS://WWW.INSTAGRAM.COM/EVANIA_NUNESDELIMA/";"";"21/09/2026";"12:30:47"
"210002539808";"HTTPS://WWW.TIKTOK.COM/@POMPEO.FILHO?_R=1&_T=ZS-98PSHM7TG94";"";"21/09/2026";"12:30:47"
"210002539814";"HTTPS://WWW.THREADS.COM/@GABRIELAORTTIZ";"";"21/09/2026";"12:30:47"
"210002539820";"HTTPS://WWW.FACEBOOK.COM/ANDREIALETICIA.MARGAREZI?RDID=ZCZFMP7SXAFWDJIT&SHARE_UR";"";"21/09/2026";"12:30:47"
"210002539821";"HTTPS://WWW.FACEBOOK.COM/VEREADORACATINAMONTEIRO?MIBEXTID=WWXIFR&RDID=DC1F4YFU8D";"";"21/09/2026";"12:30:47"
"210002534043";"HTTPS://YOUTUBE.COM/@LEONELRADDE?SI=62U2FP_KRCCLDG3L";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.INSTAGRAM.COM/GERSONBURMANN/";"";"21/09/2026";"12:30:47"
"210002533924";"HTTPS://WWW.INSTAGRAM.COM/GUI.SLOVATTO?IGSH=B29TZWTYNDDKZWN1";"";"21/09/2026";"12:30:47"
"210002533925";"HTTPS://WWW.INSTAGRAM.COM/MARJOSASSET?IGSH=CWV4Z3QWANJWZZDT";"";"21/09/2026";"12:30:47"
"210002533926";"HTTP://WWW.TIKTOK.COM/@GABIPSOL";"";"21/09/2026";"12:30:47"
"210002533937";"HTTPS://WWW.INSTAGRAM.COM/PROFESSORADANIKROEFF/";"";"21/09/2026";"12:30:47"
"210002533939";"HTTPS://WWW.FACEBOOK.COM/DJALMADUTRAPSOLRS/";"";"21/09/2026";"12:30:47"
"210002533944";"HTTPS://WWW.TIKTOK.COM/@INACIO.RODRIGUES10?_R=1&_T=ZS-98H68EQNMRW";"";"21/09/2026";"12:30:47"
"210002537525";"FACEBOOK.COM/LEONILDA.KRAUSE.2025";"";"21/09/2026";"12:30:47"
"210002533934";"HTTPS://X.COM/MATHEUSPGGOMES";"";"21/09/2026";"12:30:47"
"210002534040";"HTTPS://X.COM/ANAFFONSO13?S=21";"";"21/09/2026";"12:30:47"
"210002534041";"HTTPS://WWW.FACEBOOK.COM/NELSON.SPOLAOR";"";"21/09/2026";"12:30:47"
"210002534006";"HTTPS://WWW.THREADS.COM/@VALDIROLIVEIRA13RS?XMT=AQG0YZKZ2PRNL1EFM2SUVOY7Y8NKBYEG";"";"21/09/2026";"12:30:47"
"210002534013";"https://www.facebook.com/share/1G31jbCiPB/?mibextid=wwXIfr";"";"21/09/2026";"12:30:47"
"210002534021";"HTTPS://WWW.INSTAGRAM.COM/PAITADEUDEOXALA?IGSH=ZMZHEJR4CGD5OG54";"";"21/09/2026";"12:30:47"
"210002534028";"HTTPS://WWW.FACEBOOK.COM/PAULO.VANDERLEI.FAGUAGA.SIQUEIRA";"";"21/09/2026";"12:30:47"
"210002539816";"HTTPS://WWW.INSTAGRAM.COM/ALEXANDREGONRS/";"";"21/09/2026";"12:30:47"
"210002539779";"HTTPS://WWW.TIKTOK.COM/@VEREADORTIAGOMENEZES?_R=1&_T=ZS-98RDTBHAGXS";"";"21/09/2026";"12:30:47"
"210002539801";"HTTPS://WWW.INSTAGRAM.COM/SOUBRUNOBERTE";"";"21/09/2026";"12:30:47"
"210002534019";"WWW.TIKTOK.COM/@PEPEVARGASPT?_R=1&_T=ZS-98CPTBHQGBM";"";"21/09/2026";"12:30:47"
"210002534043";"HTTPS://WWW.FACEBOOK.COM/SHARE/191AZSPVFH/?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002533935";"HTTPS://WWW.TIKTOK.COM/@FABI.GOMES33?_R=1&_T=ZS-98FKZSXR0H2";"";"21/09/2026";"12:30:47"
"210002533939";"HTTPS://YOUTUBE.COM/@DJALMA_DUTRA?SI=KT8F31CVEVYJEYSP";"";"21/09/2026";"12:30:47"
"210002537531";"LADISLÊ TEIXEIRA II";"";"21/09/2026";"12:30:47"
"210002539787";"HTTPS://WWW.INSTAGRAM.COM/LEIDINARAMARQUES/";"";"21/09/2026";"12:30:47"
"210002537533";"@VBONDAN";"";"21/09/2026";"12:30:47"
"210002539788";"HTTPS://WWW.FACEBOOK.COM/SHARE/1C9RJUHY4X/";"";"21/09/2026";"12:30:47"
"210002539790";"HTTPS://WWW.INSTAGRAM.COM/RAQUEL.MOLLER";"";"21/09/2026";"12:30:47"
"210002539790";"WWW.RAQUELMOLLER.COM.BR";"";"21/09/2026";"12:30:47"
"210002539791";"HTTPS://WWW.INSTAGRAM.COM/OLIVEIRADEMARQUESSANTOSVITORIA?IGSH=ZNRMNZI6NMXQZWEW";"";"21/09/2026";"12:30:47"
"210002539793";"HTTPS://WWW.INSTAGRAM.COM/BREIK_LEITE";"";"21/09/2026";"12:30:47"
"210002539812";"HTTPS://JOAOMARCOSBASSANI.COM.BR/";"";"21/09/2026";"12:30:47"
"210002534025";"HTTPS://WWW.INSTAGRAM.COM/PROFESSORABILINA";"";"21/09/2026";"12:30:47"
"210002534030";"HTTPS://WWW.INSTAGRAM.COM/PROF_HUMBERTO_MATOS/";"";"21/09/2026";"12:30:47"
"210002534033";"HTTPS://WWW.FACEBOOK.COM/VEREADORAMARIAEUNICE";"";"21/09/2026";"12:30:47"
"210002534040";"HTTPS://WWW.INSTAGRAM.COM/ANAAFFONSO13?IGSH=AHGYOHC0BZJKZMPS";"";"21/09/2026";"12:30:47"
"210002534042";"HTTPS://WWW.INSTAGRAM.COM/PROFESSORARITAPT?IGSH=NDE0A2L0NWZ2ODJR&UTM_SOURCE=QR";"";"21/09/2026";"12:30:47"
"210002534051";"HTTPS://WWW.INSTAGRAM.COM/ERICKAEYSHYLLALEON";"";"21/09/2026";"12:30:47"
"210002534037";"HTTPS://WWW.INSTAGRAM.COM/SIDINEICARDOSO";"";"21/09/2026";"12:30:47"
"210002534037";"HTTPS://WWW.YOUTUBE.COM/@SIDICARDOSO";"";"21/09/2026";"12:30:47"
"210002534047";"HTTPS://WWW.FACEBOOK.COM/MARINA.BERNARDES.90";"";"21/09/2026";"12:30:47"
"210002534005";"HTTPS://WWW.INSTAGRAM.COM/JOACIRPICOLOTTO/";"";"21/09/2026";"12:30:47"
"210002534022";"HTTPS://WWW.FACEBOOK.COM/EVERAS10";"";"21/09/2026";"12:30:47"
"210002534017";"HTTPS://WWW.FACEBOOK.COM/DEPUTADOZENUNES";"";"21/09/2026";"12:30:47"
"210002534038";"HTTPS://WWW.FACEBOOK.COM/SOFIACAVEDONPT/";"";"21/09/2026";"12:30:47"
"210002534039";"HTTPS://STELAFARIAS.COM.BR";"";"21/09/2026";"12:30:47"
"210002533939";"HTTPS://WWW.INSTAGRAM.COM/DJALMADUTRAPSOLRS/";"";"21/09/2026";"12:30:47"
"210002533944";"HTTPS://WWW.INSTAGRAM.COM/INACIO.RODRIGUES100?IGSH=MTZ1AGXMZ3LIENDKBG==";"";"21/09/2026";"12:30:47"
"210002537534";"https://www.tiktok.com/@cesarbrisolara";"";"21/09/2026";"12:30:47"
"210002533930";"HTTPS://WWW.THREADS.COM/@FEMIRANDAPSOL";"";"21/09/2026";"12:30:47"
"210002544838";"https://www.facebook.com/PSTURS/?locale=pt_BR";"";"21/09/2026";"12:30:47"
"210002537539";"https://www.facebook.com/profile.php?id=61558016412721";"";"21/09/2026";"12:30:47"
"210002539791";"HTTPS://WWW.FACEBOOK.COM/CLEOMAR.SANTOS.OLIVEIRA.2025";"";"21/09/2026";"12:30:47"
"210002533934";"HTTPS://BSKY.APP/PROFILE/MATHEUSPGGOMES.BSKY.SOCIAL";"";"21/09/2026";"12:30:47"
"210002534042";"HTTPS://WWW.FACEBOOK.COM/SHARE/1DENWT3DVJ/?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002534042";"HTTPS://WWW.FACEBOOK.COM/SHARE/19VU3WJHSR/?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002534049";"HTTPS://WWW.INSTAGRAM.COM/TORALLESCLAUDIO?IGSH=OGXOAWNVZMS1ENRS";"";"21/09/2026";"12:30:47"
"210002534053";"HTTPS://WWW.INSTAGRAM.COM/MARCELOO_CORDEIRO?IGSH=BW1UN3HUMXNJETJ3&UTM_SOURCE=QR";"";"21/09/2026";"12:30:47"
"210002534029";"HTTPS://WWW.FACEBOOK.COM/GIOVANICULAU/";"";"21/09/2026";"12:30:47"
"210002539807";"HTTPS://WWW.TIKTOK.COM/@VEREADORBRAITE";"";"21/09/2026";"12:30:47"
"210002539814";"HTTPS://WWW.INSTAGRAM.COM/GABRIELAORTTIZ/";"";"21/09/2026";"12:30:47"
"210002539778";"HTTPS://APP.AIRTONARTUS.COM.BR/LP";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.YOUTUBE.COM/@GERSONBURMANN55";"";"21/09/2026";"12:30:47"
"210002533926";"HTTPS://GABIPSOL.COM.BR/GABI/";"";"21/09/2026";"12:30:47"
"210002533946";"HTTP://WWW.TIKTOK.COM/ADRIANORICOLDI";"";"21/09/2026";"12:30:47"
"210002537528";"WAGNER PETRINI";"";"21/09/2026";"12:30:47"
"210002544838";"https://www.instagram.com/pstu_litoralnortegaucho/";"";"21/09/2026";"12:30:47"
"210002539780";"HTTPS://WWW.INSTAGRAM.COM/AMANDARSRODRIGUESS?IGSH=B3VNBWHTM2L1ZGK3";"";"21/09/2026";"12:30:47"
"210002539781";"https://www.facebook.com/alvaropimentameira.9";"";"21/09/2026";"12:30:47"
"210002537525";"HTTPS://WWW.INSTAGRAM.COM/LEONILDAKRAUSEADV?IGSH=NWL4MZAZNZJZMJQ=";"";"21/09/2026";"12:30:47"
"210002537533";"http://viniciusbondan.com.br";"";"21/09/2026";"12:30:47"
"210002539790";"HTTPS://WWW.FACEBOOK.COM/RAQUEL.MOLLER.1";"";"21/09/2026";"12:30:47"
"210002539804";"HTTPS://WWW.INSTAGRAM.COM/THIAGOEDELEON";"";"21/09/2026";"12:30:47"
