"candidate_id";"name";"number";"party";"research_status";"policy_summary";"institutional_activity_count";"current_office_status";"research_exhaustive";"next_action";"tse_url"
"210002544838";"Patrícia Peixe";"16000";"PSTU";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002544838"
"210002534036";"Adão Pretto";"13655";"PT";"policy_summary_verified";"True";"1";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534036"
"210002534013";"Alexandre Bublitz";"13010";"PT";"policy_summary_verified";"True";"2";"confirmed_in_preserved_source";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534013"
"210002534040";"Ana Affonso";"13813";"PT";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534040"
"210002534014";"Brunno Mattos";"13013";"PT";"policy_summary_verified";"True";"1";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534014"
"210002534049";"Claudio Toralles";"13012";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534049"
"210002534018";"Cleonice Back";"13131";"PT";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534018"
"210002534010";"Daniel Ferreira";"13313";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534010"
"210002534044";"Dariu Garcia";"13112";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534044"
"210002534026";"Douglas Butzke";"13778";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534026"
"210002534051";"Ericka Oliveira";"13300";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534051"
"210002534035";"Eva Valeria Lorenzato";"13123";"PT";"policy_summary_verified";"True";"2";"confirmed_in_preserved_source";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534035"
"210002534015";"Grasselli";"13690";"PT";"individual_sources_reviewed_insufficient";"False";"0";"not_confirmed";"False";"Buscar entrevista, proposta ou manifestação individual complementar; não presumir ausência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534015"
"210002534020";"Halley";"13111";"PT";"policy_summary_verified";"True";"2";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534020"
"210002534009";"Helen Cabral";"13730";"PT";"policy_summary_verified";"True";"1";"confirmed_in_preserved_source";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534009"
"210002534008";"Ivonete Carvalho";"13677";"PT";"individual_sources_reviewed_insufficient";"False";"0";"not_confirmed";"False";"Buscar entrevista, proposta ou manifestação individual complementar; não presumir ausência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534008"
"210002534050";"Jeferson Fernandes";"13120";"PT";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534050"
"210002534034";"Lelinho Lopes";"13800";"PT";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534034"
"210002534046";"Léo da Costa";"13333";"PT";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534046"
"210002534043";"Leonel Radde";"13007";"PT";"policy_summary_verified";"True";"1";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534043"
"210002534007";"Maneco Hassen";"13700";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534007"
"210002534053";"Marcelo Cordeiro";"13003";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534053"
"210002534033";"Maria Eunice";"13513";"PT";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534033"
"210002534047";"Marina Bernardes";"13456";"PT";"policy_summary_verified";"True";"2";"confirmed_in_preserved_source";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534047"
"210002534023";"Marina Callegaro";"13015";"PT";"policy_summary_verified";"True";"2";"confirmed_in_preserved_source";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534023"
"210002534012";"Miguel Rossetto";"13000";"PT";"policy_summary_verified";"True";"1";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534012"
"210002534011";"Mônica";"13789";"PT";"individual_sources_reviewed_insufficient";"False";"0";"not_confirmed";"False";"Buscar entrevista, proposta ou manifestação individual complementar; não presumir ausência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534011"
"210002534003";"Natasha";"13100";"PT";"policy_summary_verified";"True";"1";"confirmed_in_preserved_source";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534003"
"210002534041";"Nelson Spolaor";"13999";"PT";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534041"
"210002534021";"Pai Tadeu";"13777";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534021"
"210002534028";"Paulo Orelha";"13888";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534028"
"210002534019";"Pepe Vargas";"13001";"PT";"policy_summary_verified";"True";"1";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534019"
"210002534005";"Picolotto";"13678";"PT";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534005"
"210002534032";"Professor Corazza";"13130";"PT";"source_access_blocked";"False";"0";"not_confirmed";"False";"Procurar outra fonte pública equivalente ou tentar novamente sem contornar autenticação.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534032"
"210002534045";"Professora Helenir";"13303";"PT";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534045"
"210002534042";"Professora Rita";"13213";"PT";"source_access_blocked";"False";"0";"not_confirmed";"False";"Procurar outra fonte pública equivalente ou tentar novamente sem contornar autenticação.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534042"
"210002534037";"Sidi Cardoso";"13613";"PT";"policy_summary_verified";"True";"2";"confirmed_in_preserved_source";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534037"
"210002534038";"Sofia Cavedon";"13400";"PT";"policy_summary_verified";"True";"2";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534038"
"210002534039";"Stela Farias";"13113";"PT";"policy_summary_verified";"True";"1";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534039"
"210002534006";"Valdir Oliveira";"13713";"PT";"individual_sources_reviewed_insufficient";"False";"2";"confirmed_in_preserved_source";"False";"Buscar entrevista, proposta ou manifestação individual complementar; não presumir ausência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534006"
"210002534017";"Zé Nunes";"13500";"PT";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534017"
"210002534027";"Cláudia Azevedo";"43043";"PV";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534027"
"210002534022";"Everaldo de Oliveira";"43430";"PV";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534022"
"210002534024";"Luciane D Avila";"43999";"PV";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534024"
"210002534052";"Pedro Campos";"43420";"PV";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534052"
"210002534048";"Socorrista";"43192";"PV";"research_pending";"False";"0";"not_confirmed";"False";"Aprofundar a busca nominal com leitura de fontes individuais; não tratar consulta inicial como pesquisa exaustiva.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534048"
"210002533927";"Professora Claudia Brum";"18123";"REDE";"source_access_blocked";"False";"0";"not_confirmed";"False";"Procurar outra fonte pública equivalente ou tentar novamente sem contornar autenticação.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533927"
"210002533932";"Rogério Chimanski";"18000";"REDE";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533932"
"210002533390";"Everaldo Oliveira";"80000";"UP";"policy_summary_verified";"True";"0";"not_confirmed";"False";"Revisão editorial independente E; conferir atribuição, período e alcance das fontes.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533390"
"210002533391";"Samara Garcia";"80123";"UP";"source_access_blocked";"False";"0";"not_confirmed";"False";"Procurar outra fonte pública equivalente ou tentar novamente sem contornar autenticação.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533391"
