"candidate_id";"name";"party";"number";"research_status";"policy_summary";"review_completed_in_round";"institutional_activity_count";"current_office_status";"research_exhaustive";"next_action";"tse_url"
"210002534014";"Brunno Mattos";"PT";"13013";"policy_summary_verified";"True";"False";"1";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534014"
"210002534049";"Claudio Toralles";"PT";"13012";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534049"
"210002534018";"Cleonice Back";"PT";"13131";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534018"
"210002534010";"Daniel Ferreira";"PT";"13313";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534010"
"210002534044";"Dariu Garcia";"PT";"13112";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534044"
"210002534026";"Douglas Butzke";"PT";"13778";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534026"
"210002534051";"Ericka Oliveira";"PT";"13300";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534051"
"210002534035";"Eva Valeria Lorenzato";"PT";"13123";"policy_summary_verified";"True";"False";"2";"confirmed_in_dated_institutional_source";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534035"
"210002534015";"Grasselli";"PT";"13690";"individual_sources_reviewed_insufficient";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534015"
"210002534020";"Halley";"PT";"13111";"policy_summary_verified";"True";"False";"2";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534020"
"210002534009";"Helen Cabral";"PT";"13730";"policy_summary_verified";"True";"False";"1";"confirmed_in_dated_institutional_source";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534009"
"210002534008";"Ivonete Carvalho";"PT";"13677";"individual_sources_reviewed_insufficient";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534008"
"210002534050";"Jeferson Fernandes";"PT";"13120";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534050"
"210002534034";"Lelinho Lopes";"PT";"13800";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534034"
"210002534046";"Léo da Costa";"PT";"13333";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534046"
"210002534043";"Leonel Radde";"PT";"13007";"policy_summary_verified";"True";"False";"1";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534043"
"210002534007";"Maneco Hassen";"PT";"13700";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534007"
"210002534053";"Marcelo Cordeiro";"PT";"13003";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534053"
"210002534033";"Maria Eunice";"PT";"13513";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534033"
"210002534047";"Marina Bernardes";"PT";"13456";"policy_summary_verified";"True";"False";"2";"confirmed_in_dated_institutional_source";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534047"
"210002534023";"Marina Callegaro";"PT";"13015";"policy_summary_verified";"True";"False";"2";"confirmed_in_dated_institutional_source";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534023"
"210002534012";"Miguel Rossetto";"PT";"13000";"policy_summary_verified";"True";"False";"1";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534012"
"210002534011";"Mônica";"PT";"13789";"policy_summary_verified";"True";"True";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534011"
"210002534003";"Natasha";"PT";"13100";"policy_summary_verified";"True";"False";"1";"confirmed_in_dated_institutional_source";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534003"
"210002534041";"Nelson Spolaor";"PT";"13999";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534041"
"210002534021";"Pai Tadeu";"PT";"13777";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534021"
"210002534028";"Paulo Orelha";"PT";"13888";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534028"
"210002534019";"Pepe Vargas";"PT";"13001";"policy_summary_verified";"True";"False";"1";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534019"
"210002534005";"Picolotto";"PT";"13678";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534005"
"210002534032";"Professor Corazza";"PT";"13130";"source_access_blocked";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534032"
"210002534045";"Professora Helenir";"PT";"13303";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534045"
"210002534042";"Professora Rita";"PT";"13213";"source_access_blocked";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534042"
"210002534037";"Sidi Cardoso";"PT";"13613";"policy_summary_verified";"True";"False";"2";"confirmed_in_dated_institutional_source";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534037"
"210002534038";"Sofia Cavedon";"PT";"13400";"policy_summary_verified";"True";"False";"2";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534038"
"210002534039";"Stela Farias";"PT";"13113";"policy_summary_verified";"True";"False";"1";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534039"
"210002534006";"Valdir Oliveira";"PT";"13713";"individual_sources_reviewed_insufficient";"False";"False";"2";"confirmed_in_dated_institutional_source";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534006"
"210002534017";"Zé Nunes";"PT";"13500";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534017"
"210002534027";"Cláudia Azevedo";"PV";"43043";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534027"
"210002534022";"Everaldo de Oliveira";"PV";"43430";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534022"
"210002534024";"Luciane D Avila";"PV";"43999";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534024"
"210002534052";"Pedro Campos";"PV";"43420";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534052"
"210002534048";"Socorrista";"PV";"43192";"research_pending";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534048"
"210002533927";"Professora Claudia Brum";"REDE";"18123";"source_access_blocked";"False";"False";"0";"not_confirmed";"False";"Aprofundar fontes individuais; tentativas registradas não comprovam inexistência de propostas.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533927"
"210002533932";"Rogério Chimanski";"REDE";"18000";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533932"
"210002533390";"Everaldo Oliveira";"UP";"80000";"policy_summary_verified";"True";"False";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533390"
"210002533391";"Samara Garcia";"UP";"80123";"policy_summary_verified";"True";"True";"0";"not_confirmed";"False";"Auditoria editorial independente E; manter explícitos período e atribuição.";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533391"
